EntityType,EntityName,PolicyName,PolicyType,Sid,Action,Resource
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:GetSubscriptionEligibility,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:GetSubscriptionGrant,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:GetSubscriptionRequestDetails,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:GetSubscriptionTarget,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:GetTimeSeriesDataPoint,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:GetUserProfile,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListAccountEnvironments,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListAssetRevisions,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListDataProductRevisions,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListDataSourceRunActivities,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListDataSourceRuns,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListDataSources,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListDomainUnitsForParent,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListDomains,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListEntityOwners,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListEnvironmentActions,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListEnvironmentBlueprintConfigurationSummaries,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListEnvironmentBlueprintConfigurations,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListEnvironmentBlueprints,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListEnvironmentProfiles,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListEnvironments,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListGroupsForUser,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListLineageNodeHistory,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListNotifications,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListPolicyGrants,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListProjectMemberships,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListProjectProfiles,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListProjects,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListSubscriptionGrants,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListSubscriptionRequests,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListSubscriptionTargets,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListSubscriptions,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListTagsForResource,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:ListTimeSeriesDataPoints,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:Search,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:SearchGroupProfiles,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:SearchListings,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:SearchTypes,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,datazone:SearchUserProfiles,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dax:BatchGetItem,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dax:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dax:GetItem,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dax:ListTags,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dax:Query,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dax:Scan,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:BatchGetJobEntity,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetApplicationVersion,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetBudget,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetFarm,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetFleet,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetJob,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetLicenseEndpoint,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetMonitor,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetQueue,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetQueueEnvironment,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetQueueFleetAssociation,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetSession,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetSessionAction,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetSessionsStatisticsAggregation,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetStep,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetStorageProfile,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetStorageProfileForQueue,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetTask,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:GetWorker,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListAvailableMeteredProducts,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListBudgets,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListFarmMembers,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListFarms,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListFleetMembers,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListFleets,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListJobMembers,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListJobParameterDefinitions,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListJobs,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListLicenseEndpoints,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListMeteredProducts,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListMonitors,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListQueueEnvironments,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListQueueFleetAssociations,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListQueueMembers,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListQueues,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListSessionActions,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListSessions,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListSessionsForWorker,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListStepConsumers,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListStepDependencies,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListSteps,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListStorageProfiles,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListStorageProfilesForQueue,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListTagsForResource,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListTasks,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:ListWorkers,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:SearchJobs,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:SearchSteps,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:SearchTasks,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deadline:SearchWorkers,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deepcomposer:GetComposition,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deepcomposer:GetModel,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deepcomposer:GetSampleModel,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deepcomposer:ListCompositions,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deepcomposer:ListModels,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deepcomposer:ListSampleModels,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,deepcomposer:ListTrainingTopics,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,detective:BatchGetGraphMemberDatasources,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,detective:BatchGetMembershipDatasources,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,detective:Get*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,detective:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,detective:SearchGraph,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devicefarm:Get*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devicefarm:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeAccountHealth,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeAccountOverview,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeAnomaly,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeEventSourcesConfig,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeFeedback,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeInsight,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeOrganizationHealth,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeOrganizationOverview,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeOrganizationResourceCollectionHealth,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeResourceCollectionHealth,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:DescribeServiceIntegration,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:GetCostEstimation,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:GetResourceCollection,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:ListAnomaliesForInsight,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:ListAnomalousLogGroups,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:ListEvents,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:ListInsights,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:ListMonitoredResources,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:ListNotificationChannels,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:ListOrganizationInsights,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:ListRecommendations,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:SearchInsights,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,devops-guru:StartCostEstimation,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,directconnect:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,discovery:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,discovery:Get*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,discovery:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dlm:Get*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dms:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dms:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dms:Test*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:DescribeJobLogItems,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:DescribeJobs,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:DescribeLaunchConfigurationTemplates,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:DescribeRecoveryInstances,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:DescribeRecoverySnapshots,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:DescribeReplicationConfigurationTemplates,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:DescribeSourceNetworks,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:DescribeSourceServers,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:GetFailbackReplicationConfiguration,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:GetLaunchConfiguration,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:GetReplicationConfiguration,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:ListExtensibleSourceServers,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:ListLaunchActions,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:ListStagingAccounts,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,drs:ListTagsForResource,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ds:Check*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ds:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ds:Get*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ds:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ds:Verify*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dsql:GetCluster,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dsql:ListClusters,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dsql:ListTagsForResource,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dynamodb:BatchGet*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dynamodb:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dynamodb:Get*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dynamodb:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dynamodb:PartiQLSelect,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dynamodb:Query,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,dynamodb:Scan,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ec2:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ec2:DescribeInstanceImageMetadata,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ec2:Get*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ec2:ListImagesInRecycleBin,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ec2:ListSnapshotsInRecycleBin,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ec2:SearchLocalGatewayRoutes,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ec2:SearchTransitGatewayRoutes,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ec2messages:Get*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr-public:BatchCheckLayerAvailability,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr-public:DescribeImageTags,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr-public:DescribeImages,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr-public:DescribeRegistries,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr-public:DescribeRepositories,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr-public:GetAuthorizationToken,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr-public:GetRegistryCatalogData,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr-public:GetRepositoryCatalogData,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr-public:GetRepositoryPolicy,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr-public:ListTagsForResource,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr:BatchCheck*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr:BatchGet*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr:Get*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecr:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecs:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,ecs:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,eks:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,eks:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticache:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticache:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticbeanstalk:Check*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticbeanstalk:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticbeanstalk:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticbeanstalk:Request*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticbeanstalk:Retrieve*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticbeanstalk:Validate*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticfilesystem:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticfilesystem:ListTagsForResource,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticloadbalancing:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticmapreduce:Describe*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticmapreduce:GetBlockPublicAccessConfiguration,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticmapreduce:List*,*
Role,CrossAccountReader,ReadOnlyAccess,RoleManaged,ReadOnlyActionsGroup1,elasticmapreduce:View*,*
